Date,close_Pulp,open_Pulp,high_Pulp,low_Pulp
2016-01-16,28.94,31.0,31.02,28.82
2016-01-17,28.94,31.0,31.02,28.82
2016-01-18,28.55,28.73,29.58,27.67
2016-01-19,28.76,28.7,30.24,28.6
2016-01-20,27.88,28.66,28.75,27.1
2016-01-21,29.25,27.99,29.84,27.29
2016-01-22,32.18,29.62,32.3,29.29
2016-01-23,32.18,29.62,32.3,29.29
2016-01-24,32.18,29.62,32.3,29.29
2016-01-25,30.5,32.1,32.81,30.0
2016-01-26,31.8,30.01,32.72,29.27
2016-01-27,33.1,31.2,33.49,30.83
2016-01-28,33.89,32.84,35.84,32.56
2016-01-29,34.74,34.08,35.0,33.59
2016-01-30,34.74,34.08,35.0,33.59
2016-01-31,34.74,34.08,35.0,33.59
2016-02-01,34.24,35.85,36.25,33.92
2016-02-02,32.72,34.18,34.18,32.23
2016-02-03,35.04,32.41,35.53,32.3
2016-02-04,34.46,35.32,35.84,34.15
2016-02-05,34.06,34.39,35.14,33.81
2016-02-06,34.06,34.39,35.14,33.81
2016-02-07,34.06,34.39,35.14,33.81
2016-02-08,32.88,33.99,34.68,32.77
2016-02-09,30.32,33.17,33.56,30.28
2016-02-10,30.84,30.95,31.9,30.35
2016-02-11,30.06,30.83,31.35,29.92
2016-02-12,33.36,31.31,33.44,30.85
2016-02-13,33.36,31.31,33.44,30.85
2016-02-14,33.36,31.31,33.44,30.85
2016-02-15,33.39,32.77,34.09,32.67
2016-02-16,32.18,34.51,35.55,31.92
2016-02-17,34.5,32.54,34.99,31.82
2016-02-18,34.28,34.91,35.73,33.79
2016-02-19,33.01,33.88,34.46,32.68
2016-02-20,33.01,33.88,34.46,32.68
2016-02-21,33.01,33.88,34.46,32.68
2016-02-22,34.69,33.25,34.97,32.85
2016-02-23,33.27,34.54,35.11,32.9
2016-02-24,34.41,32.98,34.67,32.37
2016-02-25,35.29,34.39,35.74,33.29
2016-02-26,35.1,35.1,37.0,34.73
2016-02-27,35.1,35.1,37.0,34.73
2016-02-28,35.1,35.1,37.0,34.73
2016-02-29,35.97,35.1,36.23,34.83
2016-03-01,36.81,36.6,37.25,35.95
2016-03-02,36.93,36.62,37.4,36.1
2016-03-03,37.07,37.05,37.37,36.35
2016-03-04,38.72,37.04,38.95,36.82
2016-03-05,38.72,37.04,38.95,36.82
2016-03-06,38.72,37.04,38.95,36.82
2016-03-07,40.84,38.88,41.04,38.87
2016-03-08,39.65,40.71,41.48,39.31
2016-03-09,41.07,39.65,41.18,39.39
2016-03-10,40.05,40.89,41.01,39.63
2016-03-11,40.39,40.33,41.03,40.02
2016-03-12,40.39,40.33,41.03,40.02
2016-03-13,40.39,40.33,41.03,40.02
2016-03-14,39.53,40.25,40.65,38.82
2016-03-15,38.74,39.67,39.74,38.32
2016-03-16,40.33,39.14,40.44,38.83
2016-03-17,41.54,40.45,41.6,40.41
2016-03-18,41.2,41.38,42.54,41.07
2016-03-19,41.2,41.38,42.54,41.07
2016-03-20,41.2,41.38,42.54,41.07
2016-03-21,41.54,41.31,41.88,40.48
2016-03-22,41.79,41.47,42.08,40.97
2016-03-23,40.47,41.56,41.82,40.42
2016-03-24,40.44,40.4,40.64,39.22
2016-03-25,40.44,40.4,40.64,39.22
2016-03-26,40.44,40.4,40.64,39.22
2016-03-27,40.44,40.4,40.64,39.22
2016-03-28,40.27,40.58,41.0,39.64
2016-03-29,39.14,40.19,40.25,38.76
2016-03-30,39.26,39.42,40.61,39.09
2016-03-31,39.6,39.12,40.0,38.74
2016-04-01,38.67,40.14,40.43,38.55
2016-04-02,38.67,40.14,40.43,38.55
2016-04-03,38.67,40.14,40.43,38.55
2016-04-04,37.69,38.69,38.92,37.5
2016-04-05,37.87,37.5,38.44,37.27
2016-04-06,39.84,38.4,39.94,38.34
2016-04-07,39.43,39.9,40.29,38.7
2016-04-08,41.94,39.68,42.01,39.62
2016-04-09,41.94,39.68,42.01,39.62
2016-04-10,41.94,39.68,42.01,39.62
2016-04-11,42.83,42.0,43.06,41.41
2016-04-12,44.69,42.7,44.81,42.56
2016-04-13,44.18,44.44,44.94,43.76
2016-04-14,43.84,44.01,44.62,43.29
2016-04-15,43.1,43.8,44.05,42.28
2016-04-16,43.1,43.8,44.05,42.28
2016-04-17,43.1,43.8,44.05,42.28
2016-04-18,42.91,41.8,43.43,40.1
2016-04-19,44.03,43.14,44.5,42.6
2016-04-20,45.8,43.52,45.88,42.81
2016-04-21,44.53,45.54,46.18,44.44
2016-04-22,45.11,44.75,45.9,44.3
2016-04-23,45.11,44.75,45.9,44.3
2016-04-24,45.11,44.75,45.9,44.3
2016-04-25,44.48,45.13,45.59,44.26
2016-04-26,45.74,44.69,46.49,44.36
2016-04-27,47.18,46.26,47.45,45.63
2016-04-28,48.14,47.1,48.19,46.74
2016-04-29,48.13,47.9,48.5,47.41
2016-04-30,48.13,47.9,48.5,47.41
2016-05-01,48.13,47.9,48.5,47.41
2016-05-02,45.83,47.37,47.4,45.72
2016-05-03,44.97,45.8,46.4,44.62
2016-05-04,44.62,45.21,46.01,44.19
2016-05-05,45.01,45.08,46.77,44.65
2016-05-06,45.37,45.16,46.12,44.19
2016-05-07,45.37,45.16,46.12,44.19
2016-05-08,45.37,45.16,46.12,44.19
2016-05-09,43.63,45.75,46.48,43.43
2016-05-10,45.52,43.49,45.7,43.33
2016-05-11,47.6,45.59,47.75,44.8
2016-05-12,48.08,47.32,48.19,46.8
2016-05-13,47.83,47.85,48.12,47.26
2016-05-14,47.83,47.85,48.12,47.26
2016-05-15,47.83,47.85,48.12,47.26
2016-05-16,48.97,47.8,49.47,47.77
2016-05-17,49.28,49.03,49.75,48.57
2016-05-18,48.93,49.36,49.85,48.45
2016-05-19,48.81,48.67,48.88,47.38
2016-05-20,48.72,48.9,49.39,48.07
2016-05-21,48.72,48.9,49.39,48.07
2016-05-22,48.72,48.9,49.39,48.07
2016-05-23,48.35,48.72,48.84,47.58
2016-05-24,48.61,48.35,49.24,47.8
2016-05-25,49.74,49.16,49.96,48.91
2016-05-26,49.59,49.76,50.51,49.25
2016-05-27,49.32,49.42,49.55,48.69
2016-05-28,49.32,49.42,49.55,48.69
2016-05-29,49.32,49.42,49.55,48.69
2016-05-30,49.76,49.43,49.83,48.92
2016-05-31,49.69,49.7,50.05,49.23
2016-06-01,49.72,49.65,50.0,48.65
2016-06-02,50.04,49.63,50.3,48.84
2016-06-03,49.64,49.95,50.33,49.3
2016-06-04,49.64,49.95,50.33,49.3
2016-06-05,49.64,49.95,50.33,49.3
2016-06-06,50.55,49.83,50.83,49.72
2016-06-07,51.44,50.46,51.54,50.28
2016-06-08,52.51,51.41,52.8,51.32
2016-06-09,51.95,52.74,52.86,51.53
2016-06-10,50.54,51.91,52.1,50.33
2016-06-11,50.54,51.91,52.1,50.33
2016-06-12,50.54,51.91,52.1,50.33
2016-06-13,50.35,50.42,50.79,49.61
2016-06-14,49.83,49.89,50.05,49.2
2016-06-15,48.97,49.22,49.8,48.39
2016-06-16,47.19,48.56,48.77,46.94
2016-06-17,49.17,47.28,49.4,47.25
2016-06-18,49.17,47.28,49.4,47.25
2016-06-19,49.17,47.28,49.4,47.25
2016-06-20,50.65,49.42,50.68,49.24
2016-06-21,50.62,50.43,51.1,49.46
2016-06-22,49.88,51.06,51.24,49.18
2016-06-23,50.91,50.14,51.18,49.89
2016-06-24,48.41,50.69,50.74,47.54
2016-06-25,48.41,50.69,50.74,47.54
2016-06-26,48.41,50.69,50.74,47.54
2016-06-27,47.16,48.43,48.9,46.69
2016-06-28,48.58,47.61,48.79,47.47
2016-06-29,50.61,48.84,50.74,48.62
2016-06-30,49.68,50.21,50.28,49.47
2016-07-01,50.35,49.9,50.66,49.25
2016-07-02,50.35,49.9,50.66,49.25
2016-07-03,50.35,49.9,50.66,49.25
2016-07-04,50.1,50.6,50.75,50.03
2016-07-05,47.96,50.03,50.05,47.54
2016-07-06,48.8,48.06,49.31,47.17
2016-07-07,46.4,49.12,49.59,46.15
2016-07-08,46.76,46.6,47.23,46.15
2016-07-09,46.76,46.6,47.23,46.15
2016-07-10,46.76,46.6,47.23,46.15
2016-07-11,46.25,46.49,47.1,45.9
2016-07-12,48.47,46.17,48.57,46.09
2016-07-13,46.26,48.13,48.2,46.09
2016-07-14,47.37,46.59,47.47,46.34
2016-07-15,47.61,47.03,48.25,46.65
2016-07-16,47.61,47.03,48.25,46.65
2016-07-17,47.61,47.03,48.25,46.65
2016-07-18,46.96,47.92,47.95,46.5
2016-07-19,46.66,46.93,47.49,46.53
2016-07-20,47.17,46.76,47.49,45.9
2016-07-21,46.2,47.17,47.56,46.05
2016-07-22,45.69,46.21,46.5,45.17
2016-07-23,45.69,46.21,46.5,45.17
2016-07-24,45.69,46.21,46.5,45.17
2016-07-25,44.72,45.7,45.87,44.55
2016-07-26,44.87,44.82,44.96,44.14
2016-07-27,43.47,44.55,44.91,43.27
2016-07-28,42.7,43.53,43.72,42.56
2016-07-29,42.46,42.61,42.83,41.8
2016-07-30,42.46,42.61,42.83,41.8
2016-07-31,42.46,42.61,42.83,41.8
2016-08-01,42.14,43.11,43.85,41.87
2016-08-02,41.8,42.23,43.18,41.51
2016-08-03,43.1,41.94,43.47,41.56
2016-08-04,44.29,43.36,44.34,42.51
2016-08-05,44.27,44.18,44.49,43.51
2016-08-06,44.27,44.18,44.49,43.51
2016-08-07,44.27,44.18,44.49,43.51
2016-08-08,45.39,44.34,45.71,44.24
2016-08-09,44.98,45.25,45.77,44.76
2016-08-10,44.05,44.92,45.68,43.81
2016-08-11,46.04,43.78,46.3,43.46
2016-08-12,46.97,46.18,47.25,45.74
2016-08-13,46.97,46.18,47.25,45.74
2016-08-14,46.97,46.18,47.25,45.74
2016-08-15,48.35,47.14,48.54,46.84
2016-08-16,49.23,48.22,49.36,47.9
2016-08-17,49.85,48.88,49.93,48.55
2016-08-18,50.89,49.76,51.05,49.52
2016-08-19,50.88,50.96,51.22,50.32
2016-08-20,50.88,50.96,51.22,50.32
2016-08-21,50.88,50.96,51.22,50.32
2016-08-22,49.16,50.7,50.7,49.07
2016-08-23,49.96,49.04,50.21,48.48
2016-08-24,49.05,49.57,49.87,48.68
2016-08-25,49.67,49.03,49.78,48.7
2016-08-26,49.92,49.66,50.76,49.12
2016-08-27,49.92,49.66,50.76,49.12
2016-08-28,49.92,49.66,50.76,49.12
2016-08-29,49.26,49.54,49.6,48.97
2016-08-30,48.37,49.25,49.76,48.23
2016-08-31,47.04,48.29,48.42,46.96
2016-09-01,45.45,46.98,47.24,45.32
2016-09-02,46.83,45.79,47.02,45.41
2016-09-03,46.83,45.79,47.02,45.41
2016-09-04,46.83,45.79,47.02,45.41
2016-09-05,47.63,46.7,49.4,46.4
2016-09-06,47.26,47.43,47.99,46.29
2016-09-07,47.98,47.2,48.56,46.97
2016-09-08,49.99,48.55,50.14,48.21
2016-09-09,48.01,49.63,49.7,47.76
2016-09-10,48.01,49.63,49.7,47.76
2016-09-11,48.01,49.63,49.7,47.76
2016-09-12,48.32,47.81,48.63,46.9
2016-09-13,47.1,48.17,48.22,46.96
2016-09-14,45.85,47.33,47.48,45.7
2016-09-15,46.59,46.06,47.0,45.67
2016-09-16,45.77,46.31,46.41,45.48
2016-09-17,45.77,46.31,46.41,45.48
2016-09-18,45.77,46.31,46.41,45.48
2016-09-19,45.95,46.01,46.93,45.85
2016-09-20,45.88,45.91,46.3,45.09
2016-09-21,46.83,46.45,47.14,46.38
2016-09-22,47.65,46.99,47.83,46.99
2016-09-23,45.89,47.42,48.26,45.65
2016-09-24,45.89,47.42,48.26,45.65
2016-09-25,45.89,47.42,48.26,45.65
2016-09-26,47.35,46.05,47.66,45.74
2016-09-27,45.97,47.06,47.28,45.63
2016-09-28,48.69,46.14,48.96,45.7
2016-09-29,49.24,48.87,49.81,47.99
2016-09-30,49.06,49.18,49.25,48.21
2016-10-01,49.06,49.18,49.25,48.21
2016-10-02,49.06,49.18,49.25,48.21
2016-10-03,50.89,50.02,51.14,49.74
2016-10-04,50.87,50.93,51.55,50.34
2016-10-05,51.86,51.22,52.09,51.22
2016-10-06,52.51,51.76,52.75,51.32
2016-10-07,51.93,52.72,52.84,51.33
2016-10-08,51.93,52.72,52.84,51.33
2016-10-09,51.93,52.72,52.84,51.33
2016-10-10,53.14,51.63,53.73,51.3
2016-10-11,52.41,53.11,53.32,52.12
2016-10-12,51.81,52.48,52.87,51.61
2016-10-13,52.03,51.6,52.15,50.92
2016-10-14,51.95,52.06,52.55,51.5
2016-10-15,51.95,52.06,52.55,51.5
2016-10-16,51.95,52.06,52.55,51.5
2016-10-17,51.52,51.93,52.29,51.16
2016-10-18,51.68,51.72,52.15,51.25
2016-10-19,52.67,52.13,53.14,52.09
2016-10-20,51.38,52.6,52.72,51.17
2016-10-21,51.78,51.4,51.94,51.12
2016-10-22,51.78,51.4,51.94,51.12
2016-10-23,51.78,51.4,51.94,51.12
2016-10-24,51.46,51.89,52.01,50.5
2016-10-25,50.79,51.44,51.83,50.22
2016-10-26,49.98,50.26,50.69,49.65
2016-10-27,50.47,50.05,50.9,49.83
2016-10-28,49.71,50.41,50.58,49.31
2016-10-29,49.71,50.41,50.58,49.31
2016-10-30,49.71,50.41,50.58,49.31
2016-10-31,48.3,49.41,49.72,47.98
2016-11-01,48.14,48.72,49.26,47.72
2016-11-02,46.86,47.9,48.02,46.46
2016-11-03,46.35,47.15,47.52,45.99
2016-11-04,45.58,46.43,46.56,45.08
2016-11-05,45.58,46.43,46.56,45.08
2016-11-06,45.58,46.43,46.56,45.08
2016-11-07,46.15,45.7,46.38,45.38
2016-11-08,46.04,46.3,46.69,45.6
2016-11-09,46.36,46.04,46.95,44.4
2016-11-10,45.84,46.36,46.92,45.56
2016-11-11,44.75,45.8,45.89,44.19
2016-11-12,44.75,45.8,45.89,44.19
2016-11-13,44.75,45.8,45.89,44.19
2016-11-14,44.43,44.54,44.99,43.57
2016-11-15,46.95,44.7,47.25,44.67
2016-11-16,46.63,46.88,47.56,46.25
2016-11-17,46.49,46.44,47.62,45.97
2016-11-18,46.86,46.05,46.99,45.75
2016-11-19,46.86,46.05,46.99,45.75
2016-11-20,46.86,46.05,46.99,45.75
2016-11-21,48.9,46.92,49.15,46.92
2016-11-22,49.12,49.25,49.96,48.14
2016-11-23,48.95,49.2,49.5,48.56
2016-11-24,49.0,49.03,49.21,48.76
2016-11-25,47.24,48.96,49.02,46.85
2016-11-26,47.24,48.96,49.02,46.85
2016-11-27,47.24,48.96,49.02,46.85
2016-11-28,48.24,46.71,48.81,46.28
2016-11-29,46.38,48.07,48.1,45.92
2016-11-30,50.47,46.54,50.49,46.51
2016-12-01,53.94,51.72,54.53,51.51
2016-12-02,54.46,53.88,54.5,52.84
2016-12-03,54.46,53.88,54.5,52.84
2016-12-04,54.46,53.88,54.5,52.84
2016-12-05,54.94,54.4,55.33,53.77
2016-12-06,53.93,54.5,54.94,53.51
2016-12-07,53.0,53.94,54.23,52.92
2016-12-08,53.89,53.15,54.05,52.81
2016-12-09,54.33,53.97,54.46,53.77
2016-12-10,54.33,53.97,54.46,53.77
2016-12-11,54.33,53.97,54.46,53.77
2016-12-12,55.69,55.88,57.89,55.11
2016-12-13,55.72,55.7,56.44,55.13
2016-12-14,53.9,55.16,55.81,53.52
2016-12-15,54.02,53.76,54.5,53.15
2016-12-16,55.21,54.11,55.38,53.71
2016-12-17,55.21,54.11,55.38,53.71
2016-12-18,55.21,54.11,55.38,53.71
2016-12-19,54.92,55.4,55.8,54.69
2016-12-20,55.35,55.02,55.92,54.75
2016-12-21,54.46,55.52,55.87,54.32
2016-12-22,55.05,54.55,55.23,54.05
2016-12-23,55.16,54.84,55.25,54.26
2016-12-24,55.16,54.84,55.25,54.26
2016-12-25,55.16,54.84,55.25,54.26
2016-12-26,55.16,54.84,55.25,54.26
2016-12-27,56.09,55.18,57.15,55.04
2016-12-28,56.22,56.06,56.56,55.89
2016-12-29,56.14,56.01,56.63,55.91
2016-12-30,56.82,57.0,57.2,56.46
2016-12-31,56.82,57.0,57.2,56.46
2017-01-01,56.82,57.0,57.2,56.46
2017-01-02,56.82,56.82,56.82,56.82
2017-01-03,55.47,57.05,58.37,55.3
2017-01-04,56.46,55.73,56.55,55.33
2017-01-05,56.89,56.35,57.35,56.01
2017-01-06,57.1,56.88,57.47,56.28
2017-01-07,57.1,56.88,57.47,56.28
2017-01-08,57.1,56.88,57.47,56.28
2017-01-09,54.94,56.81,57.0,54.74
2017-01-10,53.64,54.95,55.36,53.58
2017-01-11,55.1,53.8,55.67,53.7
2017-01-12,56.01,55.19,56.43,55.01
2017-01-13,55.45,56.0,56.21,55.28
2017-01-14,55.45,56.0,56.21,55.28
2017-01-15,55.45,56.0,56.21,55.28
2017-01-16,55.86,55.64,55.92,55.19
2017-01-17,55.47,55.74,56.95,55.4
2017-01-18,53.92,55.48,55.9,53.77
2017-01-19,54.16,54.29,54.77,53.9
2017-01-20,55.49,54.33,55.8,54.18
2017-01-21,55.49,54.33,55.8,54.18
2017-01-22,55.49,54.33,55.8,54.18
2017-01-23,55.23,55.7,55.75,54.65
2017-01-24,55.44,55.42,55.87,55.07
2017-01-25,55.08,55.24,55.65,54.75
2017-01-26,56.24,55.39,56.55,55.21
2017-01-27,55.52,56.09,56.5,54.86
2017-01-28,55.52,56.09,56.5,54.86
2017-01-29,55.52,56.09,56.5,54.86
2017-01-30,55.23,55.47,55.7,54.97
2017-01-31,55.7,55.25,56.0,54.9
2017-02-01,56.8,55.55,56.83,55.36
2017-02-02,56.56,56.53,57.45,56.33
2017-02-03,56.81,56.92,57.3,56.39
2017-02-04,56.81,56.92,57.3,56.39
2017-02-05,56.81,56.92,57.3,56.39
2017-02-06,55.72,56.85,57.13,55.65
2017-02-07,55.05,55.91,55.98,54.58
2017-02-08,55.12,54.5,55.68,54.44
2017-02-09,55.63,55.3,55.92,55.23
2017-02-10,56.7,55.66,56.88,55.59
2017-02-11,56.7,55.66,56.88,55.59
2017-02-12,56.7,55.66,56.88,55.59
2017-02-13,55.59,56.68,56.81,55.41
2017-02-14,55.97,55.75,56.46,55.53
2017-02-15,55.75,55.82,56.25,55.56
2017-02-16,55.65,55.74,56.24,55.13
2017-02-17,55.81,55.73,55.88,55.1
2017-02-18,55.81,55.73,55.88,55.1
2017-02-19,55.81,55.73,55.88,55.1
2017-02-20,56.18,55.9,56.42,55.7
2017-02-21,56.66,56.17,57.31,56.1
2017-02-22,55.84,56.74,57.01,55.64
2017-02-23,56.58,56.2,57.26,56.18
2017-02-24,55.99,56.4,56.66,55.74
2017-02-25,55.99,56.4,56.66,55.74
2017-02-26,55.99,56.4,56.66,55.74
2017-02-27,55.93,55.96,56.77,55.86
2017-02-28,55.59,56.02,56.15,55.23
2017-03-01,56.36,56.45,57.05,56.24
2017-03-02,55.08,56.31,56.44,55.03
2017-03-03,55.9,55.18,55.95,55.09
2017-03-04,55.9,55.18,55.95,55.09
2017-03-05,55.9,55.18,55.95,55.09
2017-03-06,56.01,55.8,56.25,55.32
2017-03-07,55.92,55.95,56.65,55.56
2017-03-08,53.11,55.63,55.77,52.93
2017-03-09,52.19,53.49,53.86,51.5
2017-03-10,51.37,52.33,53.02,51.14
2017-03-11,51.37,52.33,53.02,51.14
2017-03-12,51.37,52.33,53.02,51.14
2017-03-13,51.35,51.49,51.7,50.85
2017-03-14,50.92,51.34,51.86,50.25
2017-03-15,51.81,51.5,52.15,51.36
2017-03-16,51.74,52.08,52.65,51.5
2017-03-17,51.76,51.74,52.18,51.53
2017-03-18,51.76,51.74,52.18,51.53
2017-03-19,51.76,51.74,52.18,51.53
2017-03-20,51.62,51.8,51.94,51.01
2017-03-21,50.96,51.7,52.22,50.73
2017-03-22,50.64,50.86,50.98,49.71
2017-03-23,50.56,50.83,51.1,50.25
2017-03-24,50.8,50.64,51.06,50.4
2017-03-25,50.8,50.64,51.06,50.4
2017-03-26,50.8,50.64,51.06,50.4
2017-03-27,50.75,51.03,51.1,50.03
2017-03-28,51.33,50.77,51.87,50.77
2017-03-29,52.42,51.43,52.48,51.36
2017-03-30,52.96,52.39,53.1,52.03
2017-03-31,52.83,52.83,53.45,52.35
2017-04-01,52.83,52.83,53.45,52.35
2017-04-02,52.83,52.83,53.45,52.35
2017-04-03,53.12,53.62,53.74,53.03
2017-04-04,54.17,53.18,54.38,52.73
2017-04-05,54.36,54.22,55.09,53.97
2017-04-06,54.89,54.13,55.0,54.02
2017-04-07,55.24,54.88,56.08,54.57
2017-04-08,55.24,54.88,56.08,54.57
2017-04-09,55.24,54.88,56.08,54.57
2017-04-10,55.98,55.19,56.05,55.19
2017-04-11,56.23,56.08,56.3,55.45
2017-04-12,55.86,56.28,56.65,55.5
2017-04-13,55.89,55.66,56.06,55.56
2017-04-14,55.89,55.66,56.06,55.56
2017-04-15,55.89,55.66,56.06,55.56
2017-04-16,55.89,55.66,56.06,55.56
2017-04-17,55.36,55.55,55.98,55.29
2017-04-18,54.89,55.39,55.48,54.61
2017-04-19,52.93,54.78,55.2,52.58
2017-04-20,52.99,53.09,53.55,52.68
2017-04-21,51.96,53.0,53.29,51.57
2017-04-22,51.96,53.0,53.29,51.57
2017-04-23,51.96,53.0,53.29,51.57
2017-04-24,51.6,52.11,52.57,51.42
2017-04-25,52.1,51.6,52.39,51.3
2017-04-26,51.82,51.81,52.46,51.38
2017-04-27,51.44,51.57,51.76,50.45
2017-04-28,51.73,51.58,52.12,51.31
2017-04-29,51.73,51.58,52.12,51.31
2017-04-30,51.73,51.58,52.12,51.31
2017-05-01,51.52,51.88,51.97,51.22
2017-05-02,50.46,51.39,52.16,50.14
2017-05-03,50.79,50.99,51.14,50.2
2017-05-04,48.38,50.59,50.73,48.16
2017-05-05,49.1,48.45,49.63,46.64
2017-05-06,49.1,48.45,49.63,46.64
2017-05-07,49.1,48.45,49.63,46.64
2017-05-08,49.34,49.27,49.92,48.48
2017-05-09,48.73,49.44,49.72,48.39
2017-05-10,50.22,48.95,50.63,48.81
2017-05-11,50.77,50.28,51.16,50.25
2017-05-12,50.84,50.76,51.09,50.33
2017-05-13,50.84,50.76,51.09,50.33
2017-05-14,50.84,50.76,51.09,50.33
2017-05-15,51.82,50.89,52.63,50.74
2017-05-16,51.65,51.88,52.36,51.1
2017-05-17,52.21,51.2,52.61,51.04
2017-05-18,52.51,52.19,52.74,51.11
2017-05-19,53.61,52.57,53.82,52.55
2017-05-20,53.61,52.57,53.82,52.55
2017-05-21,53.61,52.57,53.82,52.55
2017-05-22,53.87,53.85,54.37,53.66
2017-05-23,54.15,53.87,54.43,53.2
2017-05-24,53.96,54.14,54.62,53.66
2017-05-25,51.46,54.15,54.67,51.03
2017-05-26,52.15,51.38,52.3,50.71
2017-05-27,52.15,51.38,52.3,50.71
2017-05-28,52.15,51.38,52.3,50.71
2017-05-29,52.29,52.24,52.61,51.86
2017-05-30,51.84,52.25,52.35,51.19
2017-05-31,50.31,51.92,51.92,49.81
2017-06-01,50.63,51.17,51.45,50.23
2017-06-02,49.95,50.23,50.52,48.95
2017-06-03,49.95,50.23,50.52,48.95
2017-06-04,49.95,50.23,50.52,48.95
2017-06-05,49.47,49.87,50.74,49.04
2017-06-06,50.12,49.57,50.3,49.0
2017-06-07,48.06,49.97,50.14,47.96
2017-06-08,47.86,48.26,48.6,47.56
2017-06-09,48.15,47.79,48.56,47.4
2017-06-10,48.15,47.79,48.56,47.4
2017-06-11,48.15,47.79,48.56,47.4
2017-06-12,48.29,48.06,49.15,48.01
2017-06-13,48.72,48.32,48.82,47.87
2017-06-14,47.0,48.18,48.69,46.74
2017-06-15,46.92,46.8,47.2,46.7
2017-06-16,47.37,46.82,47.61,46.81
2017-06-17,47.37,46.82,47.61,46.81
2017-06-18,47.37,46.82,47.61,46.81
2017-06-19,47.13,47.5,48.0,47.0
2017-06-20,46.25,47.19,47.44,45.68
2017-06-21,45.05,46.14,46.86,44.6
2017-06-22,45.41,45.06,45.98,44.78
2017-06-23,45.75,45.48,45.97,45.24
2017-06-24,45.75,45.48,45.97,45.24
2017-06-25,45.75,45.48,45.97,45.24
2017-06-26,46.04,45.82,46.42,45.26
2017-06-27,46.92,46.1,47.3,46.0
2017-06-28,47.54,46.54,47.7,46.54
2017-06-29,47.63,47.61,48.27,47.34
2017-06-30,48.77,47.6,49.0,47.6
2017-07-01,48.77,47.6,49.0,47.6
2017-07-02,48.77,47.6,49.0,47.6
2017-07-03,49.99,49.41,50.01,48.81
2017-07-04,49.9,49.95,50.19,49.58
2017-07-05,48.07,50.02,50.11,47.29
2017-07-06,48.39,48.62,49.43,48.04
2017-07-07,46.98,48.05,48.05,46.55
2017-07-08,46.98,48.05,48.05,46.55
2017-07-09,46.98,48.05,48.05,46.55
2017-07-10,47.17,47.19,47.65,46.39
2017-07-11,47.81,47.22,48.5,46.6
2017-07-12,48.03,48.44,49.06,47.65
2017-07-13,48.68,47.88,48.79,47.47
2017-07-14,49.17,48.63,49.35,48.41
2017-07-15,49.17,48.63,49.35,48.41
2017-07-16,49.17,48.63,49.35,48.41
2017-07-17,48.68,49.29,49.5,48.56
2017-07-18,49.08,48.68,49.64,48.49
2017-07-19,49.93,48.89,50.03,48.82
2017-07-20,49.52,49.92,50.38,49.41
2017-07-21,48.31,49.53,49.85,48.05
2017-07-22,48.31,49.53,49.85,48.05
2017-07-23,48.31,49.53,49.85,48.05
2017-07-24,48.82,48.24,49.0,47.94
2017-07-25,50.36,48.84,51.06,48.84
2017-07-26,51.1,50.74,51.2,50.23
2017-07-27,51.52,51.0,51.67,50.58
2017-07-28,52.22,51.58,52.35,51.33
2017-07-29,52.22,51.58,52.35,51.33
2017-07-30,52.22,51.58,52.35,51.33
2017-07-31,52.72,52.3,52.9,51.78
2017-08-01,51.94,52.86,53.08,51.08
2017-08-02,52.44,51.57,52.49,51.36
2017-08-03,52.02,52.31,52.87,51.78
2017-08-04,52.46,51.99,52.55,51.48
2017-08-05,52.46,51.99,52.55,51.48
2017-08-06,52.46,51.99,52.55,51.48
2017-08-07,52.42,52.46,52.55,51.43
2017-08-08,52.19,52.3,52.76,51.87
2017-08-09,52.65,52.04,52.78,51.87
2017-08-10,51.78,52.71,53.47,51.53
2017-08-11,51.94,51.82,52.12,51.14
2017-08-12,51.94,51.82,52.12,51.14
2017-08-13,51.94,51.82,52.12,51.14
2017-08-14,50.63,51.86,52.23,50.49
2017-08-15,50.63,50.61,50.98,49.98
2017-08-16,50.1,50.79,51.22,49.99
2017-08-17,50.75,50.22,50.84,49.81
2017-08-18,52.41,50.61,52.64,50.54
2017-08-19,52.41,50.61,52.64,50.54
2017-08-20,52.41,50.61,52.64,50.54
2017-08-21,51.28,52.63,52.67,50.96
2017-08-22,51.58,51.37,51.93,51.08
2017-08-23,52.24,51.4,52.29,51.22
2017-08-24,51.66,52.21,52.39,51.26
2017-08-25,51.98,51.91,52.27,51.52
2017-08-26,51.98,51.91,52.27,51.52
2017-08-27,51.98,51.91,52.27,51.52
2017-08-28,51.42,52.0,52.44,51.07
2017-08-29,51.66,51.54,51.79,50.98
2017-08-30,50.73,51.65,51.69,50.52
2017-08-31,52.86,50.53,52.9,50.49
2017-09-01,52.79,52.78,52.94,52.24
2017-09-02,52.79,52.78,52.94,52.24
2017-09-03,52.79,52.78,52.94,52.24
2017-09-04,52.37,52.58,52.85,52.01
2017-09-05,53.36,52.26,53.62,52.13
2017-09-06,54.07,53.19,54.19,53.06
2017-09-07,54.33,54.08,54.48,53.75
2017-09-08,53.58,54.38,54.64,53.34
2017-09-09,53.58,54.38,54.64,53.34
2017-09-10,53.58,54.38,54.64,53.34
2017-09-11,53.69,53.64,53.93,52.87
2017-09-12,54.03,53.77,54.2,53.28
2017-09-13,54.89,53.99,54.92,53.82
