Date,Value_selic
2021-02-07,1.9
2021-02-08,1.9
2021-02-09,1.9
2021-02-10,1.9
2021-02-11,1.9
2021-02-12,1.9
2021-02-13,1.9
2021-02-14,1.9
2021-02-15,1.9
2021-02-16,1.9
2021-02-17,1.9
2021-02-18,1.9
2021-02-19,1.9
2021-02-20,1.9
2021-02-21,1.9
2021-02-22,1.9
2021-02-23,1.9
2021-02-24,1.9
2021-02-25,1.9
2021-02-26,1.9
2021-02-27,1.9
2021-02-28,1.9
2021-03-01,2.23
2021-03-02,2.23
2021-03-03,2.23
2021-03-04,2.23
2021-03-05,2.23
2021-03-06,2.23
2021-03-07,2.23
2021-03-08,2.23
2021-03-09,2.23
2021-03-10,2.23
2021-03-11,2.23
2021-03-12,2.23
2021-03-13,2.23
2021-03-14,2.23
2021-03-15,2.23
2021-03-16,2.23
2021-03-17,2.23
2021-03-18,2.23
2021-03-19,2.23
2021-03-20,2.23
2021-03-21,2.23
2021-03-22,2.23
2021-03-23,2.23
2021-03-24,2.23
2021-03-25,2.23
2021-03-26,2.23
2021-03-27,2.23
2021-03-28,2.23
2021-03-29,2.23
2021-03-30,2.23
2021-03-31,2.23
2021-04-01,2.65
2021-04-02,2.65
2021-04-03,2.65
2021-04-04,2.65
2021-04-05,2.65
2021-04-06,2.65
2021-04-07,2.65
2021-04-08,2.65
2021-04-09,2.65
2021-04-10,2.65
2021-04-11,2.65
2021-04-12,2.65
2021-04-13,2.65
2021-04-14,2.65
2021-04-15,2.65
2021-04-16,2.65
2021-04-17,2.65
2021-04-18,2.65
2021-04-19,2.65
2021-04-20,2.65
2021-04-21,2.65
2021-04-22,2.65
2021-04-23,2.65
2021-04-24,2.65
2021-04-25,2.65
2021-04-26,2.65
2021-04-27,2.65
2021-04-28,2.65
2021-04-29,2.65
2021-04-30,2.65
2021-05-01,3.29
2021-05-02,3.29
2021-05-03,3.29
2021-05-04,3.29
2021-05-05,3.29
2021-05-06,3.29
2021-05-07,3.29
2021-05-08,3.29
2021-05-09,3.29
2021-05-10,3.29
2021-05-11,3.29
2021-05-12,3.29
2021-05-13,3.29
2021-05-14,3.29
2021-05-15,3.29
2021-05-16,3.29
2021-05-17,3.29
2021-05-18,3.29
2021-05-19,3.29
2021-05-20,3.29
2021-05-21,3.29
2021-05-22,3.29
2021-05-23,3.29
2021-05-24,3.29
2021-05-25,3.29
2021-05-26,3.29
2021-05-27,3.29
2021-05-28,3.29
2021-05-29,3.29
2021-05-30,3.29
2021-05-31,3.29
2021-06-01,3.76
2021-06-02,3.76
2021-06-03,3.76
2021-06-04,3.76
2021-06-05,3.76
2021-06-06,3.76
2021-06-07,3.76
2021-06-08,3.76
2021-06-09,3.76
2021-06-10,3.76
2021-06-11,3.76
2021-06-12,3.76
2021-06-13,3.76
2021-06-14,3.76
2021-06-15,3.76
2021-06-16,3.76
2021-06-17,3.76
2021-06-18,3.76
2021-06-19,3.76
2021-06-20,3.76
2021-06-21,3.76
2021-06-22,3.76
2021-06-23,3.76
2021-06-24,3.76
2021-06-25,3.76
2021-06-26,3.76
2021-06-27,3.76
2021-06-28,3.76
2021-06-29,3.76
2021-06-30,3.76
2021-07-01,4.15
2021-07-02,4.15
2021-07-03,4.15
2021-07-04,4.15
2021-07-05,4.15
2021-07-06,4.15
2021-07-07,4.15
2021-07-08,4.15
2021-07-09,4.15
2021-07-10,4.15
2021-07-11,4.15
2021-07-12,4.15
2021-07-13,4.15
2021-07-14,4.15
2021-07-15,4.15
2021-07-16,4.15
2021-07-17,4.15
2021-07-18,4.15
2021-07-19,4.15
2021-07-20,4.15
2021-07-21,4.15
2021-07-22,4.15
2021-07-23,4.15
2021-07-24,4.15
2021-07-25,4.15
2021-07-26,4.15
2021-07-27,4.15
2021-07-28,4.15
2021-07-29,4.15
2021-07-30,4.15
2021-07-31,4.15
2021-08-01,5.01
2021-08-02,5.01
2021-08-03,5.01
2021-08-04,5.01
2021-08-05,5.01
2021-08-06,5.01
2021-08-07,5.01
2021-08-08,5.01
2021-08-09,5.01
2021-08-10,5.01
2021-08-11,5.01
2021-08-12,5.01
2021-08-13,5.01
2021-08-14,5.01
2021-08-15,5.01
2021-08-16,5.01
2021-08-17,5.01
2021-08-18,5.01
2021-08-19,5.01
2021-08-20,5.01
2021-08-21,5.01
2021-08-22,5.01
2021-08-23,5.01
2021-08-24,5.01
2021-08-25,5.01
2021-08-26,5.01
2021-08-27,5.01
2021-08-28,5.01
2021-08-29,5.01
2021-08-30,5.01
2021-08-31,5.01
2021-09-01,5.43
2021-09-02,5.43
2021-09-03,5.43
2021-09-04,5.43
2021-09-05,5.43
2021-09-06,5.43
2021-09-07,5.43
2021-09-08,5.43
2021-09-09,5.43
2021-09-10,5.43
2021-09-11,5.43
2021-09-12,5.43
2021-09-13,5.43
2021-09-14,5.43
2021-09-15,5.43
2021-09-16,5.43
2021-09-17,5.43
2021-09-18,5.43
2021-09-19,5.43
2021-09-20,5.43
2021-09-21,5.43
2021-09-22,5.43
2021-09-23,5.43
2021-09-24,5.43
2021-09-25,5.43
2021-09-26,5.43
2021-09-27,5.43
2021-09-28,5.43
2021-09-29,5.43
2021-09-30,5.43
2021-10-01,6.3
2021-10-02,6.3
2021-10-03,6.3
2021-10-04,6.3
2021-10-05,6.3
2021-10-06,6.3
2021-10-07,6.3
2021-10-08,6.3
2021-10-09,6.3
2021-10-10,6.3
2021-10-11,6.3
2021-10-12,6.3
2021-10-13,6.3
2021-10-14,6.3
2021-10-15,6.3
2021-10-16,6.3
2021-10-17,6.3
2021-10-18,6.3
2021-10-19,6.3
2021-10-20,6.3
2021-10-21,6.3
2021-10-22,6.3
2021-10-23,6.3
2021-10-24,6.3
2021-10-25,6.3
2021-10-26,6.3
2021-10-27,6.3
2021-10-28,6.3
2021-10-29,6.3
2021-10-30,6.3
2021-10-31,6.3
2021-11-01,7.65
2021-11-02,7.65
2021-11-03,7.65
2021-11-04,7.65
2021-11-05,7.65
2021-11-06,7.65
2021-11-07,7.65
2021-11-08,7.65
2021-11-09,7.65
2021-11-10,7.65
2021-11-11,7.65
2021-11-12,7.65
2021-11-13,7.65
2021-11-14,7.65
2021-11-15,7.65
2021-11-16,7.65
2021-11-17,7.65
2021-11-18,7.65
2021-11-19,7.65
2021-11-20,7.65
2021-11-21,7.65
2021-11-22,7.65
2021-11-23,7.65
2021-11-24,7.65
2021-11-25,7.65
2021-11-26,7.65
2021-11-27,7.65
2021-11-28,7.65
2021-11-29,7.65
2021-11-30,7.65
2021-12-01,8.76
2021-12-02,8.76
2021-12-03,8.76
2021-12-04,8.76
2021-12-05,8.76
2021-12-06,8.76
2021-12-07,8.76
2021-12-08,8.76
2021-12-09,8.76
2021-12-10,8.76
2021-12-11,8.76
2021-12-12,8.76
2021-12-13,8.76
2021-12-14,8.76
2021-12-15,8.76
2021-12-16,8.76
2021-12-17,8.76
2021-12-18,8.76
2021-12-19,8.76
2021-12-20,8.76
2021-12-21,8.76
2021-12-22,8.76
2021-12-23,8.76
2021-12-24,8.76
2021-12-25,8.76
2021-12-26,8.76
2021-12-27,8.76
2021-12-28,8.76
2021-12-29,8.76
2021-12-30,8.76
2021-12-31,8.76
2022-01-01,9.15
2022-01-02,9.15
2022-01-03,9.15
2022-01-04,9.15
2022-01-05,9.15
2022-01-06,9.15
2022-01-07,9.15
2022-01-08,9.15
2022-01-09,9.15
2022-01-10,9.15
2022-01-11,9.15
2022-01-12,9.15
2022-01-13,9.15
2022-01-14,9.15
2022-01-15,9.15
2022-01-16,9.15
2022-01-17,9.15
2022-01-18,9.15
2022-01-19,9.15
2022-01-20,9.15
2022-01-21,9.15
2022-01-22,9.15
2022-01-23,9.15
2022-01-24,9.15
2022-01-25,9.15
2022-01-26,9.15
2022-01-27,9.15
2022-01-28,9.15
2022-01-29,9.15
2022-01-30,9.15
2022-01-31,9.15
2022-02-01,10.49
2022-02-02,10.49
2022-02-03,10.49
2022-02-04,10.49
2022-02-05,10.49
2022-02-06,10.49
2022-02-07,10.49
2022-02-08,10.49
2022-02-09,10.49
2022-02-10,10.49
2022-02-11,10.49
2022-02-12,10.49
2022-02-13,10.49
2022-02-14,10.49
2022-02-15,10.49
2022-02-16,10.49
2022-02-17,10.49
2022-02-18,10.49
2022-02-19,10.49
2022-02-20,10.49
2022-02-21,10.49
2022-02-22,10.49
2022-02-23,10.49
2022-02-24,10.49
2022-02-25,10.49
2022-02-26,10.49
2022-02-27,10.49
2022-02-28,10.49
2022-03-01,11.15
2022-03-02,11.15
2022-03-03,11.15
2022-03-04,11.15
2022-03-05,11.15
2022-03-06,11.15
2022-03-07,11.15
2022-03-08,11.15
2022-03-09,11.15
2022-03-10,11.15
2022-03-11,11.15
2022-03-12,11.15
2022-03-13,11.15
2022-03-14,11.15
2022-03-15,11.15
2022-03-16,11.15
2022-03-17,11.15
2022-03-18,11.15
2022-03-19,11.15
2022-03-20,11.15
2022-03-21,11.15
2022-03-22,11.15
2022-03-23,11.15
2022-03-24,11.15
2022-03-25,11.15
2022-03-26,11.15
2022-03-27,11.15
2022-03-28,11.15
2022-03-29,11.15
2022-03-30,11.15
2022-03-31,11.15
2022-04-01,11.65
2022-04-02,11.65
2022-04-03,11.65
2022-04-04,11.65
2022-04-05,11.65
2022-04-06,11.65
2022-04-07,11.65
2022-04-08,11.65
2022-04-09,11.65
2022-04-10,11.65
2022-04-11,11.65
2022-04-12,11.65
2022-04-13,11.65
2022-04-14,11.65
2022-04-15,11.65
2022-04-16,11.65
2022-04-17,11.65
2022-04-18,11.65
2022-04-19,11.65
2022-04-20,11.65
2022-04-21,11.65
2022-04-22,11.65
2022-04-23,11.65
2022-04-24,11.65
2022-04-25,11.65
2022-04-26,11.65
2022-04-27,11.65
2022-04-28,11.65
2022-04-29,11.65
2022-04-30,11.65
2022-05-01,12.51
2022-05-02,12.51
2022-05-03,12.51
2022-05-04,12.51
2022-05-05,12.51
2022-05-06,12.51
2022-05-07,12.51
2022-05-08,12.51
2022-05-09,12.51
2022-05-10,12.51
2022-05-11,12.51
2022-05-12,12.51
2022-05-13,12.51
2022-05-14,12.51
2022-05-15,12.51
2022-05-16,12.51
2022-05-17,12.51
2022-05-18,12.51
2022-05-19,12.51
2022-05-20,12.51
2022-05-21,12.51
2022-05-22,12.51
2022-05-23,12.51
2022-05-24,12.51
2022-05-25,12.51
2022-05-26,12.51
2022-05-27,12.51
2022-05-28,12.51
2022-05-29,12.51
2022-05-30,12.51
2022-05-31,12.51
2022-06-01,12.89
2022-06-02,12.89
2022-06-03,12.89
2022-06-04,12.89
2022-06-05,12.89
2022-06-06,12.89
2022-06-07,12.89
2022-06-08,12.89
2022-06-09,12.89
2022-06-10,12.89
2022-06-11,12.89
2022-06-12,12.89
2022-06-13,12.89
2022-06-14,12.89
2022-06-15,12.89
2022-06-16,12.89
2022-06-17,12.89
2022-06-18,12.89
2022-06-19,12.89
2022-06-20,12.89
2022-06-21,12.89
2022-06-22,12.89
2022-06-23,12.89
2022-06-24,12.89
2022-06-25,12.89
2022-06-26,12.89
2022-06-27,12.89
2022-06-28,12.89
2022-06-29,12.89
2022-06-30,12.89
2022-07-01,13.15
2022-07-02,13.15
2022-07-03,13.15
2022-07-04,13.15
2022-07-05,13.15
2022-07-06,13.15
2022-07-07,13.15
2022-07-08,13.15
2022-07-09,13.15
2022-07-10,13.15
2022-07-11,13.15
2022-07-12,13.15
2022-07-13,13.15
2022-07-14,13.15
2022-07-15,13.15
2022-07-16,13.15
2022-07-17,13.15
2022-07-18,13.15
2022-07-19,13.15
2022-07-20,13.15
2022-07-21,13.15
2022-07-22,13.15
2022-07-23,13.15
2022-07-24,13.15
2022-07-25,13.15
2022-07-26,13.15
2022-07-27,13.15
2022-07-28,13.15
2022-07-29,13.15
2022-07-30,13.15
2022-07-31,13.15
2022-08-01,13.58
2022-08-02,13.58
2022-08-03,13.58
2022-08-04,13.58
2022-08-05,13.58
2022-08-06,13.58
2022-08-07,13.58
2022-08-08,13.58
2022-08-09,13.58
2022-08-10,13.58
2022-08-11,13.58
2022-08-12,13.58
2022-08-13,13.58
2022-08-14,13.58
2022-08-15,13.58
2022-08-16,13.58
2022-08-17,13.58
2022-08-18,13.58
2022-08-19,13.58
2022-08-20,13.58
2022-08-21,13.58
2022-08-22,13.58
2022-08-23,13.58
2022-08-24,13.58
2022-08-25,13.58
2022-08-26,13.58
2022-08-27,13.58
2022-08-28,13.58
2022-08-29,13.58
2022-08-30,13.58
2022-08-31,13.58
2022-09-01,13.65
2022-09-02,13.65
2022-09-03,13.65
2022-09-04,13.65
2022-09-05,13.65
2022-09-06,13.65
2022-09-07,13.65
2022-09-08,13.65
2022-09-09,13.65
2022-09-10,13.65
2022-09-11,13.65
2022-09-12,13.65
2022-09-13,13.65
2022-09-14,13.65
2022-09-15,13.65
2022-09-16,13.65
2022-09-17,13.65
2022-09-18,13.65
2022-09-19,13.65
2022-09-20,13.65
2022-09-21,13.65
2022-09-22,13.65
2022-09-23,13.65
2022-09-24,13.65
2022-09-25,13.65
2022-09-26,13.65
2022-09-27,13.65
2022-09-28,13.65
2022-09-29,13.65
2022-09-30,13.65
2022-10-01,13.65
2022-10-02,13.65
2022-10-03,13.65
2022-10-04,13.65
2022-10-05,13.65
2022-10-06,13.65
2022-10-07,13.65
2022-10-08,13.65
2022-10-09,13.65
2022-10-10,13.65
2022-10-11,13.65
2022-10-12,13.65
2022-10-13,13.65
2022-10-14,13.65
2022-10-15,13.65
2022-10-16,13.65
2022-10-17,13.65
2022-10-18,13.65
2022-10-19,13.65
2022-10-20,13.65
2022-10-21,13.65
2022-10-22,13.65
2022-10-23,13.65
2022-10-24,13.65
2022-10-25,13.65
2022-10-26,13.65
2022-10-27,13.65
2022-10-28,13.65
2022-10-29,13.65
2022-10-30,13.65
2022-10-31,13.65
2022-11-01,13.65
2022-11-02,13.65
2022-11-03,13.65
2022-11-04,13.65
2022-11-05,13.65
2022-11-06,13.65
2022-11-07,13.65
2022-11-08,13.65
2022-11-09,13.65
2022-11-10,13.65
2022-11-11,13.65
2022-11-12,13.65
2022-11-13,13.65
2022-11-14,13.65
2022-11-15,13.65
2022-11-16,13.65
2022-11-17,13.65
2022-11-18,13.65
2022-11-19,13.65
2022-11-20,13.65
2022-11-21,13.65
2022-11-22,13.65
2022-11-23,13.65
2022-11-24,13.65
2022-11-25,13.65
2022-11-26,13.65
2022-11-27,13.65
2022-11-28,13.65
2022-11-29,13.65
2022-11-30,13.65
2022-12-01,13.65
2022-12-02,13.65
2022-12-03,13.65
2022-12-04,13.65
2022-12-05,13.65
2022-12-06,13.65
2022-12-07,13.65
2022-12-08,13.65
2022-12-09,13.65
2022-12-10,13.65
2022-12-11,13.65
2022-12-12,13.65
2022-12-13,13.65
2022-12-14,13.65
2022-12-15,13.65
2022-12-16,13.65
2022-12-17,13.65
2022-12-18,13.65
2022-12-19,13.65
2022-12-20,13.65
2022-12-21,13.65
2022-12-22,13.65
2022-12-23,13.65
2022-12-24,13.65
2022-12-25,13.65
2022-12-26,13.65
2022-12-27,13.65
2022-12-28,13.65
2022-12-29,13.65
2022-12-30,13.65
2022-12-31,13.65
2023-01-01,13.65
2023-01-02,13.65
2023-01-03,13.65
2023-01-04,13.65
2023-01-05,13.65
2023-01-06,13.65
2023-01-07,13.65
2023-01-08,13.65
2023-01-09,13.65
2023-01-10,13.65
2023-01-11,13.65
2023-01-12,13.65
2023-01-13,13.65
2023-01-14,13.65
2023-01-15,13.65
2023-01-16,13.65
2023-01-17,13.65
2023-01-18,13.65
2023-01-19,13.65
2023-01-20,13.65
2023-01-21,13.65
2023-01-22,13.65
2023-01-23,13.65
2023-01-24,13.65
2023-01-25,13.65
2023-01-26,13.65
2023-01-27,13.65
2023-01-28,13.65
2023-01-29,13.65
2023-01-30,13.65
2023-01-31,13.65
2023-02-01,13.65
2023-02-02,13.65
2023-02-03,13.65
2023-02-04,13.65
2023-02-05,13.65
2023-02-06,13.65
2023-02-07,13.65
2023-02-08,13.65
2023-02-09,13.65
2023-02-10,13.65
2023-02-11,13.65
2023-02-12,13.65
2023-02-13,13.65
2023-02-14,13.65
2023-02-15,13.65
2023-02-16,13.65
2023-02-17,13.65
2023-02-18,13.65
2023-02-19,13.65
2023-02-20,13.65
2023-02-21,13.65
2023-02-22,13.65
2023-02-23,13.65
2023-02-24,13.65
2023-02-25,13.65
2023-02-26,13.65
2023-02-27,13.65
2023-02-28,13.65
2023-03-01,13.65
2023-03-02,13.65
2023-03-03,13.65
2023-03-04,13.65
2023-03-05,13.65
2023-03-06,13.65
2023-03-07,13.65
2023-03-08,13.65
2023-03-09,13.65
2023-03-10,13.65
2023-03-11,13.65
2023-03-12,13.65
2023-03-13,13.65
2023-03-14,13.65
2023-03-15,13.65
2023-03-16,13.65
2023-03-17,13.65
2023-03-18,13.65
2023-03-19,13.65
2023-03-20,13.65
2023-03-21,13.65
2023-03-22,13.65
2023-03-23,13.65
2023-03-24,13.65
2023-03-25,13.65
2023-03-26,13.65
2023-03-27,13.65
2023-03-28,13.65
2023-03-29,13.65
2023-03-30,13.65
2023-03-31,13.65
2023-04-01,13.65
2023-04-02,13.65
2023-04-03,13.65
2023-04-04,13.65
2023-04-05,13.65
2023-04-06,13.65
2023-04-07,13.65
2023-04-08,13.65
2023-04-09,13.65
2023-04-10,13.65
2023-04-11,13.65
2023-04-12,13.65
2023-04-13,13.65
2023-04-14,13.65
2023-04-15,13.65
2023-04-16,13.65
2023-04-17,13.65
2023-04-18,13.65
2023-04-19,13.65
2023-04-20,13.65
2023-04-21,13.65
2023-04-22,13.65
2023-04-23,13.65
2023-04-24,13.65
2023-04-25,13.65
2023-04-26,13.65
2023-04-27,13.65
2023-04-28,13.65
2023-04-29,13.65
2023-04-30,13.65
2023-05-01,13.65
2023-05-02,13.65
2023-05-03,13.65
2023-05-04,13.65
2023-05-05,13.65
2023-05-06,13.65
2023-05-07,13.65
2023-05-08,13.65
2023-05-09,13.65
2023-05-10,13.65
2023-05-11,13.65
2023-05-12,13.65
2023-05-13,13.65
2023-05-14,13.65
2023-05-15,13.65
2023-05-16,13.65
2023-05-17,13.65
2023-05-18,13.65
2023-05-19,13.65
2023-05-20,13.65
2023-05-21,13.65
2023-05-22,13.65
2023-05-23,13.65
2023-05-24,13.65
2023-05-25,13.65
2023-05-26,13.65
2023-05-27,13.65
2023-05-28,13.65
2023-05-29,13.65
2023-05-30,13.65
2023-05-31,13.65
2023-06-01,13.65
2023-06-02,13.65
2023-06-03,13.65
2023-06-04,13.65
2023-06-05,13.65
2023-06-06,13.65
2023-06-07,13.65
2023-06-08,13.65
2023-06-09,13.65
2023-06-10,13.65
2023-06-11,13.65
2023-06-12,13.65
2023-06-13,13.65
2023-06-14,13.65
2023-06-15,13.65
2023-06-16,13.65
2023-06-17,13.65
2023-06-18,13.65
2023-06-19,13.65
2023-06-20,13.65
2023-06-21,13.65
2023-06-22,13.65
2023-06-23,13.65
2023-06-24,13.65
2023-06-25,13.65
2023-06-26,13.65
2023-06-27,13.65
2023-06-28,13.65
2023-06-29,13.65
2023-06-30,13.65
2023-07-01,13.65
2023-07-02,13.65
2023-07-03,13.65
2023-07-04,13.65
2023-07-05,13.65
2023-07-06,13.65
2023-07-07,13.65
2023-07-08,13.65
2023-07-09,13.65
2023-07-10,13.65
2023-07-11,13.65
2023-07-12,13.65
2023-07-13,13.65
2023-07-14,13.65
2023-07-15,13.65
2023-07-16,13.65
2023-07-17,13.65
2023-07-18,13.65
2023-07-19,13.65
2023-07-20,13.65
2023-07-21,13.65
2023-07-22,13.65
2023-07-23,13.65
2023-07-24,13.65
2023-07-25,13.65
2023-07-26,13.65
2023-07-27,13.65
2023-07-28,13.65
2023-07-29,13.65
2023-07-30,13.65
2023-07-31,13.65
2023-08-01,13.19
2023-08-02,13.19
2023-08-03,13.19
2023-08-04,13.19
2023-08-05,13.19
2023-08-06,13.19
2023-08-07,13.19
2023-08-08,13.19
2023-08-09,13.19
2023-08-10,13.19
2023-08-11,13.19
2023-08-12,13.19
2023-08-13,13.19
2023-08-14,13.19
2023-08-15,13.19
2023-08-16,13.19
2023-08-17,13.19
2023-08-18,13.19
2023-08-19,13.19
2023-08-20,13.19
2023-08-21,13.19
2023-08-22,13.19
2023-08-23,13.19
2023-08-24,13.19
2023-08-25,13.19
2023-08-26,13.19
2023-08-27,13.19
2023-08-28,13.19
2023-08-29,13.19
2023-08-30,13.19
2023-08-31,13.19
2023-09-01,12.97
2023-09-02,12.97
2023-09-03,12.97
2023-09-04,12.97
2023-09-05,12.97
2023-09-06,12.97
2023-09-07,12.97
2023-09-08,12.97
2023-09-09,12.97
2023-09-10,12.97
2023-09-11,12.97
2023-09-12,12.97
2023-09-13,12.97
2023-09-14,12.97
2023-09-15,12.97
2023-09-16,12.97
2023-09-17,12.97
2023-09-18,12.97
2023-09-19,12.97
2023-09-20,12.97
2023-09-21,12.97
2023-09-22,12.97
2023-09-23,12.97
2023-09-24,12.97
2023-09-25,12.97
2023-09-26,12.97
2023-09-27,12.97
2023-09-28,12.97
2023-09-29,12.97
2023-09-30,12.97
2023-10-01,12.65
2023-10-02,12.65
2023-10-03,12.65
2023-10-04,12.65
2023-10-05,12.65
2023-10-06,12.65
2023-10-07,12.65
2023-10-08,12.65
2023-10-09,12.65
2023-10-10,12.65
2023-10-11,12.65
2023-10-12,12.65
2023-10-13,12.65
2023-10-14,12.65
2023-10-15,12.65
2023-10-16,12.65
2023-10-17,12.65
2023-10-18,12.65
2023-10-19,12.65
2023-10-20,12.65
2023-10-21,12.65
2023-10-22,12.65
2023-10-23,12.65
2023-10-24,12.65
2023-10-25,12.65
2023-10-26,12.65
2023-10-27,12.65
2023-10-28,12.65
2023-10-29,12.65
2023-10-30,12.65
2023-10-31,12.65
2023-11-01,12.17
2023-11-02,12.17
2023-11-03,12.17
2023-11-04,12.17
2023-11-05,12.17
2023-11-06,12.17
2023-11-07,12.17
2023-11-08,12.17
2023-11-09,12.17
2023-11-10,12.17
2023-11-11,12.17
2023-11-12,12.17
2023-11-13,12.17
2023-11-14,12.17
2023-11-15,12.17
2023-11-16,12.17
2023-11-17,12.17
2023-11-18,12.17
2023-11-19,12.17
2023-11-20,12.17
2023-11-21,12.17
2023-11-22,12.17
2023-11-23,12.17
2023-11-24,12.17
2023-11-25,12.17
2023-11-26,12.17
2023-11-27,12.17
2023-11-28,12.17
2023-11-29,12.17
2023-11-30,12.17
2023-12-01,11.87
2023-12-02,11.87
2023-12-03,11.87
2023-12-04,11.87
2023-12-05,11.87
2023-12-06,11.87
2023-12-07,11.87
2023-12-08,11.87
2023-12-09,11.87
2023-12-10,11.87
2023-12-11,11.87
2023-12-12,11.87
2023-12-13,11.87
2023-12-14,11.87
2023-12-15,11.87
2023-12-16,11.87
2023-12-17,11.87
2023-12-18,11.87
2023-12-19,11.87
2023-12-20,11.87
2023-12-21,11.87
2023-12-22,11.87
2023-12-23,11.87
2023-12-24,11.87
2023-12-25,11.87
2023-12-26,11.87
2023-12-27,11.87
2023-12-28,11.87
2023-12-29,11.87
2023-12-30,11.87
2023-12-31,11.87
2024-01-01,11.65
2024-01-02,11.65
2024-01-03,11.65
2024-01-04,11.65
2024-01-05,11.65
2024-01-06,11.65
2024-01-07,11.65
2024-01-08,11.65
2024-01-09,11.65
2024-01-10,11.65
2024-01-11,11.65
2024-01-12,11.65
2024-01-13,11.65
2024-01-14,11.65
2024-01-15,11.65
2024-01-16,11.65
2024-01-17,11.65
2024-01-18,11.65
2024-01-19,11.65
2024-01-20,11.65
2024-01-21,11.65
2024-01-22,11.65
2024-01-23,11.65
2024-01-24,11.65
2024-01-25,11.65
2024-01-26,11.65
2024-01-27,11.65
2024-01-28,11.65
2024-01-29,11.65
2024-01-30,11.65
2024-01-31,11.65
2024-02-01,11.15
2024-02-02,11.15
2024-02-03,11.15
2024-02-04,11.15
2024-02-05,11.15
2024-02-06,11.15
2024-02-07,11.15
2024-02-08,11.15
2024-02-09,11.15
2024-02-10,11.15
2024-02-11,11.15
2024-02-12,11.15
2024-02-13,11.15
2024-02-14,11.15
2024-02-15,11.15
2024-02-16,11.15
2024-02-17,11.15
2024-02-18,11.15
2024-02-19,11.15
2024-02-20,11.15
2024-02-21,11.15
2024-02-22,11.15
2024-02-23,11.15
2024-02-24,11.15
2024-02-25,11.15
2024-02-26,11.15
2024-02-27,11.15
2024-02-28,11.15
2024-02-29,11.15
2024-03-01,11.0
2024-03-02,11.0
2024-03-03,11.0
2024-03-04,11.0
2024-03-05,11.0
2024-03-06,11.0
2024-03-07,11.0
2024-03-08,11.0
2024-03-09,11.0
2024-03-10,11.0
2024-03-11,11.0
2024-03-12,11.0
2024-03-13,11.0
2024-03-14,11.0
2024-03-15,11.0
2024-03-16,11.0
2024-03-17,11.0
2024-03-18,11.0
2024-03-19,11.0
2024-03-20,11.0
2024-03-21,11.0
2024-03-22,11.0
2024-03-23,11.0
2024-03-24,11.0
2024-03-25,11.0
2024-03-26,11.0
2024-03-27,11.0
2024-03-28,11.0
2024-03-29,11.0
2024-03-30,11.0
2024-03-31,11.0
2024-04-01,10.65
2024-04-02,10.65
2024-04-03,10.65
2024-04-04,10.65
2024-04-05,10.65
2024-04-06,10.65
2024-04-07,10.65
2024-04-08,10.65
2024-04-09,10.65
2024-04-10,10.65
2024-04-11,10.65
2024-04-12,10.65
2024-04-13,10.65
2024-04-14,10.65
2024-04-15,10.65
2024-04-16,10.65
2024-04-17,10.65
2024-04-18,10.65
2024-04-19,10.65
2024-04-20,10.65
2024-04-21,10.65
2024-04-22,10.65
2024-04-23,10.65
2024-04-24,10.65
2024-04-25,10.65
2024-04-26,10.65
2024-04-27,10.65
2024-04-28,10.65
2024-04-29,10.65
2024-04-30,10.65
2024-05-01,10.46
2024-05-02,10.46
2024-05-03,10.46
2024-05-04,10.46
2024-05-05,10.46
2024-05-06,10.46
2024-05-07,10.46
2024-05-08,10.46
2024-05-09,10.46
2024-05-10,10.46
2024-05-11,10.46
2024-05-12,10.46
2024-05-13,10.46
2024-05-14,10.46
2024-05-15,10.46
2024-05-16,10.46
2024-05-17,10.46
2024-05-18,10.46
2024-05-19,10.46
2024-05-20,10.46
2024-05-21,10.46
2024-05-22,10.46
2024-05-23,10.46
2024-05-24,10.46
2024-05-25,10.46
2024-05-26,10.46
2024-05-27,10.46
2024-05-28,10.46
2024-05-29,10.46
2024-05-30,10.46
2024-05-31,10.46
2024-06-01,10.4
2024-06-02,10.4
2024-06-03,10.4
2024-06-04,10.4
2024-06-05,10.4
2024-06-06,10.4
2024-06-07,10.4
2024-06-08,10.4
2024-06-09,10.4
2024-06-10,10.4
2024-06-11,10.4
2024-06-12,10.4
2024-06-13,10.4
2024-06-14,10.4
2024-06-15,10.4
2024-06-16,10.4
2024-06-17,10.4
2024-06-18,10.4
2024-06-19,10.4
2024-06-20,10.4
2024-06-21,10.4
2024-06-22,10.4
2024-06-23,10.4
2024-06-24,10.4
2024-06-25,10.4
2024-06-26,10.4
2024-06-27,10.4
2024-06-28,10.4
2024-06-29,10.4
2024-06-30,10.4
2024-07-01,10.4
2024-07-02,10.4
2024-07-03,10.4
2024-07-04,10.4
2024-07-05,10.4
2024-07-06,10.4
2024-07-07,10.4
2024-07-08,10.4
2024-07-09,10.4
2024-07-10,10.4
2024-07-11,10.4
2024-07-12,10.4
2024-07-13,10.4
2024-07-14,10.4
2024-07-15,10.4
2024-07-16,10.4
2024-07-17,10.4
2024-07-18,10.4
2024-07-19,10.4
2024-07-20,10.4
2024-07-21,10.4
2024-07-22,10.4
2024-07-23,10.4
2024-07-24,10.4
2024-07-25,10.4
2024-07-26,10.4
2024-07-27,10.4
2024-07-28,10.4
2024-07-29,10.4
2024-07-30,10.4
2024-07-31,10.4
